"","participant.label","(Intercept)","flying.weight","diet.weight","electricity.weight","commute.weight","regional.weight","recycling.weight","gender","age","income","education","cc_concern.mean","total_co2","conservative_liberal.binary","conservative_liberal","policy.car","policy.flying","policy.recycle","policy.RE","policy.meat","policy.regional_food","footprint.electricity","footprint.regional","footprint.recycling","footprint.diet","footprint.travel.car","footprint.travel.bus","footprint.travel.train","footprint.flying","footprint.public.transport"
"66","5caa0d17f1622b001256f767",2.10560639057852,0.781744111664248,0.123124909778253,0.602263610348202,0.193812352628487,0.342977257764288,0.699930842278112,"Female",39,"< 18.000£","Compulsory education",5.75,6.8,"left-leaning",4,4.5,2.5,4,4.5,4.5,4,0.1031,-0.22,-0.0575,2.282,1.0872,0,0,3.59,0
"67","5cb001bac900f300128b3171",4.14735947460647,-0.206239376734661,0.690407854865143,0.395153440548033,0.647690567248305,0.509362358619744,0.814939020409241,"Female",37,"< 18.000£","Further education",6,4.1,"right-leaning",6,4.5,4,6,4.5,6,6,1.294697,-0.44,-0.0575,1.053,0,0.1555,0.0729,2.07,0.1142
"68","5cb9051d43630e00018afa56",2.37700107916996,2.53403461516934,0.909265322247494,0.730470745328717,0.140262270413306,0.48655909662389,0.560478934497172,"Male",42,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",1.75,10.1,"right-leaning",9,2,5,6,3,3,3,1.294697,-0.11,0,2.282,1.0872,1.11645,0.8755,3.59,0.995975
"69","5ccf4c5db46c7000170d7f5a",1.67973028184745,0.763651260041396,0.313443517899091,0.792065922213346,0.233948613713391,0.428488108995883,0.724256531919874,"Female",22,"< 18.000£","Higher education (Bachelor, Master, PhD)",4.5,7.3,"left-leaning",4,5.5,3,4,3.5,2.5,3.5,1.294697,-0.22,-0.0575,2.282,0,0.1555,0.2909,3.59,0.2232
"70","5cd01e707e84a20017fddc02",2.50910703790586,0.986399480857695,0.833857897122347,0.486801216844632,0.182371295766612,0.512206418677236,0.854356518247046,"Female",66,"< 18.000£","Higher education (Bachelor, Master, PhD)",2.25,5,"right-leaning",6,5,2,6,3,2.5,5,0.6988837,-0.22,-0.0575,2.282,0,0.1555,0.0729,2.07,0.1142
"71","5ce046f0feca32001bf94033",4.08734488823238,0.93220544054489,0.564705768410092,0.630728080548393,0.63526657876144,0.563623513161449,0.81142610083124,"Female",36,"< 18.000£","Compulsory education",6,3.8,"left-leaning",3,6,5,5.5,4,3,4.5,1.294697,-0.22,-0.0575,2.282,0.2726,0.1555,0.0729,0.36,0.1142
"72","5cf62554ba314a001b11b8c4",2.72732667456002,0.3942806184816,0.551869255773898,0.205417357819332,0.368269685527812,0.344929036546032,0.743616057805812,"Female",51,"< 18.000£","Higher education (Bachelor, Master, PhD)",6,4.9,"left-leaning",3,5,5,5,5,5,5,0.6988837,-0.11,-0.0575,2.282,2.0414,0,0,0,0
"73","5d1bd8a7601cd70001728db6",3.09770738357537,2.03674394281629,0.733208663086042,0.807500873238297,0.450747898123493,0.721695138988628,1.07789411753262,"Female",48,"23.001£ to 30.500£","Further education",4.25,3.6,"left-leaning",4,5.5,4,6,4,2,2.5,1.294697,-0.22,-0.0575,2.282,0.2726,0,0,0,0
"74","5d31c201c88f0e001a4c3cb3",4.23087478106668,0.538198813849976,0.452782794790421,0.253616935909608,0.305039850686258,0.257745452163834,0.410279426845784,"Male",62,"23.001£ to 30.500£","Compulsory education",2.75,3.3,"right-leaning",9,3.5,4,4,2,1,2.5,1.294697,-0.44,-0.0575,2.282,0.2726,0,0,0,0
"75","5d380e7c0322fd0018f3f9cd",3.50903848600893,0.642587740507847,1.77245356562449,0.161254226578305,0.64866108101495,0.795307559209583,1.25466082836274,"Female",30,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4.75,5.4,"left-leaning",4,4.5,3.5,4,3.5,1,2.5,1.294697,-0.11,-0.0575,2.282,1.0872,0,0,0.9,0
"76","5d51c2618bdb8000193f36d2",2.29330791459416,0.216329467167067,0.489240296548863,0.448745052715627,0.289776503665838,0.508324022422991,1.04752213465219,"Male",32,"> 45.001£","Further education",5,4.9,"left-leaning",5,3.5,2,3.5,3.5,1,2.5,0.6988837,-0.11,-0.0575,2.282,2.0414,0,0,0,0
"77","5d531d67c208c0000167ff54",1.59059858405382,1.80238712644353,1.14333776719244,0.834658066588617,0.384297563911591,0.773231031458943,1.15059448102282,"Female",56,"23.001£ to 30.500£","Further education",6,2.2,"right-leaning",6,5.5,5.5,6,5.5,5,7,0.1031,-0.44,-0.0575,2.282,0.2726,0,0,0,0
"78","5d53bf0c2ebe880001a473d2",3.43373242346434,0.693259982573935,0.850159375797435,0.0544324136667684,0.0377801440195589,0.206418553532179,0.348697656784441,"Female",41,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4.75,7.4,"left-leaning",2,5,2,5,1.5,4.5,5.5,1.294697,-0.22,-0.0575,1.431,1.0872,0.1555,0.0729,3.59,0.1142
"79","5d5455ee69f96b00164f77c7",2.51686487029748,1.30401716693499,0.256804486313255,0.691810905190956,0.263860289860905,0.426123176668088,0.726748219355508,"Female",38,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.25,1.7,"left-leaning",1,5.5,5,4.5,5,6,5,0.6988837,-0.11,-0.0575,1.053,0,0.1555,0,0.36,0.07775
"80","5d5ab7dd5c65830001b05441",1.98078483400154,1.47253213414731,0.988318620422178,1.03736430876338,0.635775988400158,0.867130507749192,1.25077133161217,"Female",36,"23.001£ to 30.500£","Further education",4.75,4.1,"left-leaning",4,4,5.5,6,6,5.5,5.5,0.6988837,-0.11,-0.0575,2.282,1.0872,0.1555,0,0,0.07775
"81","5d753206869c8f0001b358dd",2.72659427073131,1.94366146311919,1.00715655281818,0.66512754488963,0.340339894912053,0.596871564503997,0.800555863781191,"Female",39,"< 18.000£","Higher education (Bachelor, Master, PhD)",3.5,1.5,"left-leaning",5,4.5,4.5,5.5,5,4.5,4.5,0.1031,-0.22,-0.0575,1.431,0.2726,0,0,0,0
"82","5d867e7268f35d00167729d4",1.44244855630578,1.52551681043341,1.50536370063337,1.04359824843411,0.557704491534891,1.06176853671698,1.55554239307194,"Female",50,"23.001£ to 30.500£","Further education",5.25,11.1,"left-leaning",4,4,4,5.5,3.5,4,5.5,1.294697,-0.22,-0.0575,2.282,1.0872,0,0,6.74,0
"83","5d8b8137604bb000150db6d9",4.16057663787581,0.373453350876374,0.47674068113078,0.701693213816418,0.774358688217812,0.648376248083629,0.999877582734528,"Male",19,"18.000£ to 23.000£","Compulsory education",3.75,3.6,"right-leaning",6,2,2.5,2.5,3,2.5,2.5,1.294697,-0.22,-0.0575,2.282,0.2726,0,0,0,0
"84","5da9633472811e0014ed4256",3.55724557394808,0.994500278962641,0.892595012491241,0.488404086485193,0.48687881584769,0.594381873604721,0.907895014187254,"Male",68,"< 18.000£","Further education",6,3.1,"left-leaning",5,6,6,7,5.5,4.5,6.5,0.1031,-0.33,-0.0575,2.282,1.0872,0,0,0,0
"85","5dc860e9dcc83f5d2d85ec67",3.42031682387743,0.420134145896323,1.47067101006966,0.484769959917958,0.617399718303415,0.791148428585356,1.1576461366458,"Female",41,"< 18.000£","Higher education (Bachelor, Master, PhD)",5,3.3,"left-leaning",5,6,5,7,5,7,6,1.294697,-0.22,-0.0575,0.955,0.2726,0.1555,0,0.9,0.07775
"86","5de78a8e36d8257071f28d9f",1.88444966943176,2.63811501804094,1.08063132519598,0.724057570725423,0.384319718664884,0.685224252673434,0.994915530896084,"Male",59,"> 45.001£","Compulsory education",6,2.6,"right-leaning",6,6,5.5,5.5,4.5,4,7,1.294697,-0.11,-0.0575,1.053,0.2726,0.1555,0,0,0.07775
"87","5dee0f970fdb274ae30f0846",2.30397056330464,0.849934006432942,0.941834096593417,0.563375044282414,0.553692437334498,0.753109851380904,1.32816522607273,"Male",51,"> 45.001£","Higher education (Bachelor, Master, PhD)",2.75,3.3,"right-leaning",7,4,4,6,4.5,3.5,5.5,0.1031,-0.44,-0.0575,2.282,0.2726,0.1555,0.0729,0.9,0.1142
"88","5e07b62f3ccda211e4485812",2.38859677204342,0.716827111642137,1.55872399283978,0.551650137668004,0.489411564475822,0.993606215808015,1.66512347525964,"Female",54,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.5,3.6,"left-leaning",5,6,4.5,5.5,5.5,5.5,5.5,1.294697,-0.22,-0.0575,1.234,1.0872,0.1555,0.0729,0.36,0.1142
"89","5e0a2c6ca1f3612bc1edd2bc",1.94391801487837,0.552501001791162,1.43787526741228,0.77849544645952,0.606756626859597,0.946837411931465,1.46847711045194,"Female",42,"> 45.001£","Higher education (Bachelor, Master, PhD)",5.25,5.6,"left-leaning",5,5.5,3,5,5.5,5.5,4,0.6988837,-0.11,-0.0575,2.282,0.2726,0.1555,0.2909,2.07,0.2232
"90","5e16ef52a2c696c9ecf3c849",2.42147306035129,0.980695505449966,0.509520578848755,0.707460926007165,0.311190695554118,0.508776456812639,0.821039823536418,"Male",57,"30.501£ to 45.000£","Compulsory education",2,6.3,"right-leaning",6,2.5,1,4.5,2.5,1,3.5,1.294697,-0.33,-0.0575,2.282,1.0872,0,0,2.07,0
"91","5e206b02d63ca0000bc99207",2.6089693939394,-0.141093497024378,-0.135033521270223,0.719093382296108,0.630208866949444,0.604850508271805,1.30600355226245,"Female",34,"18.000£ to 23.000£","Further education",5.5,3.6,"left-leaning",3,6,7,7,4,4,7,1.294697,-0.22,-0.0575,2.282,0.2726,0,0,0,0
"92","5e3ec7559b43781188725eea",2.85704654888325,0.422091318006409,0.759893211261613,0.586058222792335,0.44522539869738,0.675907038363512,1.17435680659013,"Female",32,"> 45.001£","Higher education (Bachelor, Master, PhD)",4.75,4.5,"right-leaning",7,4.5,3.5,5,4.5,4,5,1.294697,-0.22,-0.0575,2.282,0.2726,0,0,0.9,0
"93","5e510d0760dd0913e45370dc",1.15848798598118,0.367542353219308,1.50946810410561,0.768823903146557,0.435382165796257,0.919534593208122,1.46739640014209,"Female",68,"< 18.000£","Compulsory education",6,3.7,"right-leaning",7,5.5,4,5.5,5,3.5,5,0.6988837,-0.44,-0.0575,2.282,0.2726,0,0,0.9,0
"94","5e67f9a00785170a0fc039b2",3.97017107185074,1.16790149424872,0.730218569578851,0.550487590089326,0.584714997374516,0.649032729989879,1.01783254575704,"Male",45,"23.001£ to 30.500£","Further education",4,4.1,"left-leaning",5,5,1.5,6,4,2,4,0.6988837,0,-0.0575,2.282,0.2726,0,0,0.9,0
"95","5e766b0ba02ca51dfa1de797",2.74477217867422,0.931916938471805,1.25284909932323,0.401134550306381,0.662041600489116,0.683815212288112,1.08881507485724,"Male",60,"> 45.001£","Higher education (Bachelor, Master, PhD)",5.75,1.8,"left-leaning",5,6,7,5.5,4,3,7,0.6988837,-0.33,-0.0575,1.234,0.2726,0,0,0.36,0
"96","5e8f28c5d73dcd03c21314dc",3.21490013839555,2.6582544210767,0.973252701530089,0.737498720261744,0.485694629867076,0.696214389548344,0.932905080603068,"Female",46,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,3.5,"left-leaning",4,6.5,6.5,6,5.5,5.5,6.5,0.6988837,-0.33,-0.0575,2.282,0,0.6201,0.2909,0,0.4555
"97","5e9f0bc126557006ea49d1f4",3.80764243604626,1.00626374196322,-0.689934159546373,0.540145290860327,-0.030061944946063,-0.0323138712430754,0.0427785846486858,"Male",69,"> 45.001£","Higher education (Bachelor, Master, PhD)",1.75,2.3,"right-leaning",6,3,2.5,3,3,1,2.5,0.1031,-0.33,-0.0575,2.282,0.2726,0,0,0,0
"98","5ea051f6ef1e88000bbae035",1.3683408777533,0.900910366633121,1.11673122247132,0.469094692877927,0.167202587296036,0.536451567278477,0.906636207788552,"Male",71,"< 18.000£","Compulsory education",2.25,5.5,"right-leaning",6,3,2.5,3,3,3,4,1.294697,-0.33,-0.0575,2.282,0.2726,0,0,2.07,0
"99","5ea31e2cfe333e274552c8d6",2.68821007911768,1.11167196758189,0.959088530888989,0.328561766924956,0.225503203298686,0.444322630795847,0.724218700640722,"Female",73,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,3.7,"left-leaning",5,6,3,4,4.5,3.5,4.5,1.294697,-0.33,-0.0575,2.282,0.2726,0.1555,0.0729,0,0.1142
"100","5eaab7bc385332016e089dda",2.50992850163889,1.05730640261514,0.564891419911978,0.939694158163321,0.622217810043961,0.820216966742264,1.3547265926926,"Male",37,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,4.8,"right-leaning",8,4.5,4.5,4,4.5,3.5,5.5,0.6988837,-0.22,-0.0575,2.282,1.0872,0.1555,0,0.9,0.07775
"101","5eac2b53f9860926271f3436",2.41659321296717,1.02351437829435,0.263143063531183,0.679184979590966,0.285542544309316,0.39240358783176,0.66331178024537,"Male",24,"< 18.000£","Higher education (Bachelor, Master, PhD)",5,4.5,"right-leaning",6,4,4.5,5.5,5,4.5,6,1.294697,-0.22,-0.0575,2.282,0.2726,0,0.0729,0.9,0.03645
"102","5ead6fe25ed0c73fa418e825",1.82993916886184,2.18163845621292,1.45303808215205,0.648739982359655,0.471571109684018,0.850100026731871,1.30128689113795,"Female",35,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.5,2.2,"left-leaning",4,4.5,4.5,5.5,5,6,5,0.1031,-0.22,-0.0575,1.053,1.0872,0.1555,0.0729,0.36,0.1142
"103","5eaf0f7a12e7015e515672f5",2.56525533940451,0.231114062834462,1.02715812930479,0.2783273114506,0.365739615769143,0.595076956826482,1.12001967057247,"Female",21,"> 45.001£","Higher education (Bachelor, Master, PhD)",4.25,9.8,"left-leaning",5,5,2.5,4,1.5,1.5,2.5,0.6988837,-0.11,-0.0575,2.282,0,0.1555,0.0729,6.74,0.1142
"104","5ebe6f716af68007472aff9a",1.1166404791247,0.539798621850912,0.843979981381697,0.420016567816471,0.159468039207555,0.460011746905722,0.903025848073743,"Female",56,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,2.6,"left-leaning",4,4.5,6,6.5,5.5,5.5,6.5,0.6988837,-0.33,-0.0575,1.234,1.0872,0,0,0,0
"105","5ec28a6332a7510637436a57",1.58000740859564,0.625750561711396,0.684651437458789,0.382639426803627,0.311125739640802,0.625038971664016,1.34756450761101,"Female",48,"> 45.001£","Higher education (Bachelor, Master, PhD)",1,9.9,"right-leaning",7,3.5,1,3.5,2,1.5,2.5,0.6988837,0,-0.0575,2.282,0.2726,0,0,6.74,0
"106","5ecae23b40dae00008174c32",2.43102373111226,1.60456945373319,1.21623104848182,0.816238762423647,0.711731762129322,0.823865201237268,1.15533048726705,"Male",52,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4.75,3.3,"right-leaning",7,5,3.5,7,5.5,2.5,5,0.1031,-0.22,-0.0575,2.282,0.2726,0,0,0.9,0
"107","5ecb75a89b41896d3d07e48c",3.08527189624296,1.32160745019456,0.836798023073205,0.521570760080308,0.399980767489369,0.592151327615242,0.944322015948926,"Female",29,"< 18.000£","Compulsory education",5.75,5,"right-leaning",8,3.5,4,5.5,3.5,2,6,0.6988837,-0.22,-0.0575,2.282,2.0414,0.1555,0.0729,0.36,0.1142
"108","5edac0f64bdac171a36a04fb",2.93915199737422,1.35922032717626,0.427173614508056,0.569720657101134,0.361613020974412,0.501805971167296,0.879738130357597,"Male",30,"< 18.000£","Higher education (Bachelor, Master, PhD)",3.75,3.6,"left-leaning",5,5,3,5.5,3.5,2.5,4,0.6988837,-0.44,-0.0575,2.282,1.0872,0,0,0.36,0
"109","5edec1fe543b8816c672b069",1.76739617915739,1.25986306800522,1.54799649351635,1.05952914895262,0.927906620355042,1.14192353157986,1.66293487764379,"Male",29,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",3.75,3.1,"right-leaning",8,4,2,4.5,3,1,3.5,0.6988837,-0.11,-0.0575,2.282,0.2726,0,0,0,0
"110","5ee7578e2016bd0127f88502",1.74245933839215,0.669139582316357,1.28088892825061,0.304669821078382,0.0970145956334998,0.4374304940653,0.691189908359867,"Male",35,"> 45.001£","Higher education (Bachelor, Master, PhD)",6,3.6,"right-leaning",6,6,5.5,6,7,7,6,0.6988837,-0.22,-0.0575,1.053,1.0872,0.1555,0,0.9,0.07775
"111","5efa06a1126bfa7f11506169",2.02506853734736,2.80961377229484,0.970149858341456,0.848903883119629,0.323907141256657,0.730687800796308,1.05451214627189,"Female",41,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,5.5,"left-leaning",3,6,6.5,6,4.5,5.5,5.5,0.6988837,-0.22,-0.0575,0.955,0.2726,0.1555,0.0729,3.59,0.1142
"112","5f19675f002f9a01e273dc57",2.40183340639607,2.13750736702213,1.48141328826684,0.602484507162273,0.498478167528169,0.837112210354254,1.23938060495234,"Female",52,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.75,5.3,"left-leaning",3,5.5,2.5,6.5,4.5,5,6,1.294697,-0.44,-0.0575,2.282,0,0.1555,0,2.07,0.07775
"113","5f2b3239b986da551f26bec7",2.96662979026199,0.540617734988097,0.52357010764486,0.462279868089051,0.616991277431644,0.46583539474046,0.818069184155661,"Male",33,"30.501£ to 45.000£","Further education",3.25,2,"right-leaning",6,4.5,1.5,3.5,3,1,3.5,0.6988837,0,-0.0575,1.053,0.2726,0,0,0,0
"114","5f4650bde0e1d7016717bb5e",2.25598705228496,1.04967059262292,0.954146273518421,0.559584721683484,0.309170975825848,0.560634830726191,0.876154494564723,"Female",50,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5.5,9.1,"left-leaning",4,5.5,4.5,6,4,2,4.5,1.294697,-0.22,-0.0575,2.282,1.0872,1.11645,0,3.59,0.558225
"115","5f490578022f3f2d80b83975",1.22161071582652,1.37566430619164,1.51752963573792,0.626251851420518,0.347106207111506,0.851042235848909,1.37717188013864,"Female",44,"< 18.000£","Further education",4,3.7,"left-leaning",4,4,4,4,3.5,4,4,1.294697,-0.11,-0.0575,2.282,0.2726,0,0,0,0
"116","5f4eae624562c70dbee13cd2",1.94356987227988,1.83195025192125,0.513526533803115,0.694651782217857,0.212394967118976,0.440580262488287,0.691199768203759,"Female",58,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",6,4.2,"left-leaning",4,5.5,6,6,6,6.5,6.5,0.1031,-0.33,-0.0575,1.431,0.2726,0.6201,0.0729,2.07,0.3465
"117","5f5a785cfbf1061461451d9a",1.72215459333726,2.06148331058681,0.397981484027511,0.826969029649439,0.313410917680005,0.519455175431068,0.842851164179084,"Female",55,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4.75,9.3,"right-leaning",6,5,2.5,6.5,3,4,4,0.6988837,0,-0.0575,2.282,0,1.8662,0.8755,3.59,1.37085
"118","5f70670e26f83062b8e73a09",2.79727359020678,0.172367113820274,0.331144789196366,0.161451906834726,0.146094566167697,0.218021910285312,0.580724058009895,"Female",57,"> 45.001£","Higher education (Bachelor, Master, PhD)",5.75,2.7,"right-leaning",6,6,5,5.5,3.5,5,5,0.6988837,-0.11,-0.0575,1.053,1.0872,0,0,0,0
"119","5fa450d5cec1de08e31b8a58",2.84930822333055,0.850908095576603,1.08155135557152,1.1122559619131,0.803790498602901,1.07237249451053,1.58484248296401,"Male",43,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",2.75,5.3,"left-leaning",5,3,3.5,3,2.5,1.5,2.5,1.294697,-0.22,-0.0575,2.282,1.0872,0,0,0.9,0
"120","5fac822590be0627d4f09b47",2.11708837784244,1.70630289642456,0.997025418739735,1.19918486862585,0.768268036071918,0.88956225698245,1.15411606030151,"Female",26,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.75,3.9,"left-leaning",5,5,4,4,4,6,4.5,0.6988837,-0.11,-0.0575,2.282,0,0.1555,0.0729,0.9,0.1142
"121","5fd4d10b2f970406fe63ad96",2.21654112140283,2.68505463606963,0.570297264073565,0.928997951537287,0.412004161796145,0.615022444852729,0.861924859563694,"Male",59,"23.001£ to 30.500£","Compulsory education",5.5,2.6,"left-leaning",4,7,6.5,7,5.5,5.5,6.5,0.6988837,-0.33,-0.0575,2.282,0,0,0,0,0
"122","5fd7b5c1b6d6ef043967330c",3.63022829199733,1.14654400447593,0.934092326099229,0.469219481854637,0.545737320266771,0.62858584624796,0.971910305552777,"Male",59,"> 45.001£","Higher education (Bachelor, Master, PhD)",2.5,4.4,"right-leaning",7,3.5,2,3.5,2,1.5,4.5,1.294697,-0.22,-0.0575,2.282,1.0872,0,0,0,0
"123","6009aabebe921302cf083b53",2.24452725575332,0.84731167838094,1.47859557606513,0.447449090260727,0.432988588120212,0.771407685389424,1.24269834625617,"Female",57,"< 18.000£","Higher education (Bachelor, Master, PhD)",6,3.9,"left-leaning",3,6.5,6,6,6,6,5.5,1.294697,-0.11,-0.0575,2.282,0.2726,0.1555,0.0729,0.36,0.1142
"124","600c415a8f1fb8334df20e2a",2.63791163891451,0.265556442463101,0.843323670022741,0.609315836336313,0.427319491577574,0.63689068100025,1.0499777535579,"Male",34,"23.001£ to 30.500£","Further education",6,4.9,"left-leaning",3,5.5,6,4.5,4.5,5.5,5.5,0.6988837,0,-0.0575,2.282,1.0872,0,0,0.9,0
"125","600c50439b60d826f3052f7d",1.76703775270938,1.39266889856324,0.935181408451167,1.20269530576621,0.718535174212855,1.002140626867,1.49873234696917,"Female",36,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",6,4.2,"left-leaning",2,5.5,5.5,5.5,4.5,6.5,5.5,1.294697,-0.11,-0.0575,1.053,1.0872,0,0,0.9,0
"126","6026b621a46afb3bc557fe0b",3.14146221190785,1.11608198989713,0.770828837987157,0.172485825435319,0.0993070477389335,0.216357800474194,0.330653805872766,"Female",32,"23.001£ to 30.500£","Further education",4.25,8.2,"left-leaning",5,4.5,4,4,4,3.5,3.5,0.1031,-0.11,-0.0575,2.282,3.27168,1.8662,0.8755,0.36,1.37085
"127","6033aebb7228c70967a3ab43",2.51972993567669,1.40274079171988,1.18796988029572,0.654018503289824,0.365337436668242,0.738707363889955,1.1083334905579,"Male",33,"> 45.001£","Higher education (Bachelor, Master, PhD)",4.25,7.3,"left-leaning",3,4,3.5,5.5,4,4,4,1.294697,-0.22,-0.0575,2.282,0.2726,0.1555,0,3.59,0.07775
"128","60358f36069759a81559481c",1.8885682274957,1.01795288766189,0.994713244724164,1.13194303672065,0.72932327277931,1.08257821345285,1.71983265332474,"Female",25,"18.000£ to 23.000£","Further education",4.75,7.3,"left-leaning",1,6,2.5,6,3.5,3.5,5,1.294697,-0.22,-0.0575,2.282,0.2726,0.1555,0,3.59,0.07775
"129","6043e7baeea596429e6dd9e3",2.37784265696081,1.68663804064756,0.818492554255632,0.829394518426383,0.506456937695076,0.81513393515874,1.32025963019696,"Female",54,"< 18.000£","Compulsory education",3,3.7,"right-leaning",6,4.5,2.5,4,4,4,3.5,1.294697,-0.22,-0.0575,2.282,0.2726,0.1555,0,0,0.07775
"130","60455b1578f6f36a3e8ea81c",2.55258819143781,0.802054918284018,0.813437304054875,0.372661405665736,0.267322344806621,0.505662724205421,0.921380311010384,"Male",37,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5.75,4,"left-leaning",1,7,5,6,5,6,4,1.294697,-0.22,0,2.282,0,0.6201,0.0729,0,0.3465
"131","605c9274dc5f3a6bffa23b54",1.57632457874234,2.7048710119516,1.46196350012269,0.677161211935222,0.252140697868689,0.731727902902058,1.01722675819341,"Female",30,"< 18.000£","Further education",5.25,3.1,"left-leaning",5,4.5,4,6,5,5,5,0.6988837,-0.11,-0.0575,2.282,0.2726,0,0,0,0
